user_id,item_id,recommend,year_posted,sentiment_analysis
Migelino64,316010,0,2015,2
mijiperki,272350,1,2014,1
76561198053869992,245170,1,2015,0
76561198053869992,221910,1,2015,1
76561198053869992,263400,1,2015,0
76561198053869992,245176,1,2015,0
Mikaris,223750,1,2015,2
Mikaris,351290,1,2015,2
76561198078389003,221910,1,2014,2
76561198090495592,440,1,2014,2
76561198088402422,440,1,2013,0
76561198088918807,227940,1,2014,1
miko-chan,212480,1,2014,2
76561198068257050,252490,0,2013,1
76561198065725199,730,1,2015,2
superdodo5,4000,1,2013,2
Zeboz,322980,1,2014,1
Zeboz,620,1,2014,2
Zeboz,219640,0,2014,0
Zeboz,113200,1,2014,2
Zeboz,269210,1,2014,0
Zeboz,264140,1,2014,0
Zeboz,25000,1,2014,1
milkxama,730,1,2014,1
shakingthingsup,245170,1,2015,1
shakingthingsup,206420,1,2015,0
shakingthingsup,218620,1,2013,0
76561198086118981,1250,1,2013,1
76561198086118981,208480,1,2013,1
millionairemethmaker,440,1,2012,2
76561198050812671,338170,1,2015,1
76561198050812671,730,1,2014,2
SuperHoboLord,51100,1,2013,2
ArrestMe,218620,1,2014,0
ArrestMe,200210,1,2014,1
ArrestMe,630,1,2014,2
ArrestMe,550,1,2013,0
ArrestMe,252490,1,2014,1
ArrestMe,730,1,2015,1
ArrestMe,211820,1,2015,2
76561198056913746,20500,1,2015,2
76561198056913746,247730,1,2015,1
76561198056913746,223710,1,2015,2
harryhairyarse,252490,1,2014,2
76561198039330239,271590,0,2015,2
76561198039330239,550,1,2014,1
154352,300080,0,2015,1
154352,265930,1,2015,2
154352,730,1,2014,2
154352,240,1,2014,2
mini_coopa2,223470,1,2015,2
minkang7360,49520,1,2014,2
minkang7360,247730,0,2014,1
minkang7360,250600,1,2014,2
minkang7360,273350,1,2014,2
minkang7360,550,1,2013,2
76561198060843008,265930,1,2014,1
76561198067941267,208090,1,2014,2
sock1345,4000,1,2014,1
_kyra,730,1,2013,2
_kyra,236370,1,2014,2
_kyra,236510,0,2014,1
_kyra,51100,0,2013,0
_kyra,291480,0,2015,2
_kyra,266130,1,2014,1
_kyra,244870,1,2013,2
_kyra,248860,1,2014,2
Peru4life,570,1,2013,2
mintgreeniceteawithmilk,730,1,2014,2
mintgreeniceteawithmilk,216250,1,2013,1
mintgreeniceteawithmilk,4000,1,2013,2
mintgreeniceteawithmilk,218620,1,2013,2
Mintlessgaming,332800,1,2014,2
76561198060622421,440,1,2014,2
76561198060622421,105600,1,2014,2
crackdatdopamine,221640,1,2014,1
crackdatdopamine,253030,1,2014,0
crackdatdopamine,205930,1,2014,1
crackdatdopamine,222980,1,2014,0
crackdatdopamine,550,0,2014,0
crackdatdopamine,570,1,2014,2
crackdatdopamine,4000,1,2014,2
crackdatdopamine,105600,1,2013,2
Mirstikain,304930,1,2014,1
miscgamingyoutube,730,1,2013,2
76561198077888594,10180,1,2014,2
76561198077888594,209650,1,2014,1
76561198077888594,376870,1,2015,0
76561198077888594,346900,1,2015,2
MissVioletVi,303390,1,2015,2
MissVioletVi,239820,0,2015,1
jakemhill,235540,1,2015,1
ansairmist,227300,1,2015,2
76561198142511076,239820,1,2014,2
76561198016359317,301520,1,2014,1
76561198059749148,221380,1,2014,2
76561198035148971,4000,1,2013,2
lobsinus,401920,1,2015,0
535346456636,304930,1,2015,1
535346456636,42700,0,2014,1
markereiei,730,1,2015,2
76561198048813790,417860,1,2015,1
76561198048813790,385260,1,2015,1
76561198048813790,331470,1,2014,2
76561198048813790,570,1,2014,2
76561198048813790,218620,1,2014,2
76561198048813790,252490,0,2014,1
76561198048813790,210720,1,2012,1
motchbox,730,1,2015,1
motchbox,238320,1,2014,0
76561198044588689,272510,1,2014,2
76561198044588689,346110,1,2015,1
76561198044588689,200710,1,2012,2
iwannakilmyselfthx,319630,1,2015,2
iwannakilmyselfthx,730,1,2015,2
iwannakilmyselfthx,221100,1,2015,2
iwannakilmyselfthx,4000,1,2015,2
76561198054568398,238320,1,2014,2
76561198054568398,400,1,2012,0
76561198054568398,207610,1,2012,2
76561198054568398,206210,1,2012,2
yii,570,1,2014,2
mixadance,271590,1,2015,1
mixadance,335240,1,2015,1
mixadance,202970,1,2013,1
mixadance,49540,1,2013,2
mixadance,203160,1,2013,1
mixadance,10,1,2012,2
mixadance,221430,1,2013,2
mixadance,220440,1,2013,1
mixadance,211500,1,2013,1
mixadance,222520,1,2013,1
BuddyGowut,252490,1,2014,1
chocpin,8930,0,2014,2
mjtothetop,105600,1,2014,2
mjtothetop,245550,1,2014,2
mjtothetop,2990,1,2014,2
mjtothetop,200210,1,2012,2
76561198120690276,50300,1,2014,2
76561198120690276,4000,1,2014,1
76561198027601501,46770,1,2015,1
76561198027601501,4700,1,2014,2
76561198027601501,10500,1,2012,2
IISantaII,355840,1,2015,0
IISantaII,55230,1,2013,2
IISantaII,271590,1,2015,1
IISantaII,440,1,2013,1
IISantaII,570,1,2013,0
IISantaII,8990,1,2012,1
08254669696969696969,730,1,2014,2
08254669696969696969,243870,1,2014,1
08254669696969696969,218620,1,2014,2
08254669696969696969,242720,1,2014,0
08254669696969696969,203140,1,2015,2
ultraman6969,218620,1,2014,0
ultraman6969,213670,1,2015,2
76561198044020758,38830,0,2015,0
76561198044020758,218470,1,2014,0
76561198044020758,730,1,2013,1
76561198071642666,200510,1,2014,0
MobbaHobba,261030,1,2013,2
MobbaHobba,253030,1,2014,2
MobbaHobba,94000,1,2013,2
XMobeZC,219740,1,2015,0
Mobullbo,24200,0,2014,1
Mobullbo,72850,1,2014,1
76561197966647905,209160,0,2014,0
Portals,243470,0,2014,1
Portals,295110,0,2015,0
Portals,288470,1,2014,0
mochajung,35720,1,2014,2
76561198064572589,440,1,2015,0
76561198064199218,330840,1,2015,0
76561198064199218,252870,1,2015,2
76561198064199218,330830,1,2015,2
76561198041992677,440,1,2015,2
76561198041992677,215510,0,2014,0
76561198041992677,204300,0,2014,0
345675,220,1,2013,1
345675,236430,1,2015,2
345675,220200,1,2015,2
345675,261640,1,2015,1
345675,730,1,2015,1
345675,214420,1,2015,2
345675,238960,1,2014,0
345675,440,1,2014,0
Mofflang,311340,1,2014,2
Mofflang,235460,1,2014,2
Mofflang,8870,1,2013,2
76561198068347804,207230,1,2015,2
76561198068347804,278080,1,2015,1
76561198068347804,292120,1,2015,2
76561198068347804,298600,1,2014,1
76561198068347804,242720,1,2014,1
76561198068347804,39150,1,2013,2
76561198070479278,271290,0,2014,1
Ohlmay,250320,1,2014,2
Ohlmay,107100,1,2014,2
ForTheWinLegitimance,252950,1,2015,0
ForTheWinLegitimance,263060,1,2014,2
ForTheWinLegitimance,41300,1,2014,1
ForTheWinLegitimance,239220,1,2014,2
ForTheWinLegitimance,570,1,2014,2
ForTheWinLegitimance,304930,1,2014,2
76561197964316999,221100,0,2014,1
imdagiver,208480,1,2013,1
imdagiver,261030,1,2013,2
imdagiver,211420,1,2013,2
burnttoast4444,245470,1,2014,2
burnttoast4444,240,1,2015,2
burnttoast4444,224260,1,2014,1
76561198176703745,730,1,2015,1
76561198059983240,253430,0,2015,1
76561198059983240,440,1,2015,1
76561198085905659,550,1,2013,2
76561198085905659,221100,1,2014,1
76561198135993852,304930,1,2015,1
76561198135993852,270150,0,2015,2
Sylveonssssss,440,1,2015,1
rembestogirl,218620,0,2015,1
76561198051664244,730,1,2015,0
Mondrow20,440,1,2014,1
stupidbitchcunt,4920,1,2013,0
dnnclarke66,332800,1,2014,1
Eros13,4560,1,2014,0
Eros13,43160,1,2014,2
76561198071542886,730,1,2015,2
felipetoledoribeiro,440,1,2014,1
76561198038335264,328220,0,2015,1
76561198038335264,256290,1,2014,2
76561198038335264,245280,1,2015,2
76561198038335264,261570,1,2015,1
76561198038335264,323470,1,2015,2
CorporalTaylor200,105600,0,2015,0
76561198090180844,440,1,2014,2
76561198090180844,304930,1,2015,2
76561198071540898,243870,1,2015,2
76561198071540898,570,1,2015,0
komix15,65800,1,2015,2
komix15,282070,1,2015,0
komix15,200260,1,2015,1
komix15,219640,1,2015,0
komix15,50130,1,2015,2
komix15,232090,1,2015,2
76561198053796134,252490,1,2014,1
76561198079559505,224900,1,2014,2
76561198079559505,203210,0,2015,0
76561198079559505,223470,1,2014,2
76561198079559505,221910,1,2014,2
Moomoomang,404080,0,2015,2
Moomoomang,214610,1,2014,2
Moomoomang,400110,1,2015,2
Moomoomang,239030,1,2014,2
opw,251570,1,2014,2
opw,218620,1,2014,2
opw,224260,1,2014,2
opw,730,0,2015,2
opw,205100,1,2015,1
opw,220240,1,2014,2
76561198051645324,227940,1,2014,1
76561198065080939,242920,1,2014,2
76561198065080939,322330,1,2014,2
76561198065080939,227300,1,2014,2
76561198065080939,72850,1,2013,1
76561198065080939,305620,1,2015,1
76561198065080939,275100,1,2015,1
6592,40400,1,2014,2
Scalerss,51100,1,2014,0
Scalerss,223710,1,2013,0
Scalerss,240,1,2013,1
mooserodah,8870,1,2014,2
76561198077072857,311210,0,2015,1
mygrandsonnathan,107410,1,2013,2
mygrandsonnathan,440,1,2014,2
Obamastar,261030,1,2015,2
Obamastar,105600,1,2013,1
explosiv3,275200,1,2015,2
explosiv3,373180,1,2015,2
76561198067229346,212160,0,2014,1
76561198067229346,230410,1,2015,0
arbiter928,730,1,2014,2
arbiter928,234190,1,2014,2
76561198034465295,330830,1,2015,2
76561198018733084,49520,1,2012,1
76561198029566748,295110,1,2015,2
76561198029566748,219150,1,2014,0
76561198071578622,273350,1,2015,0
76561198071578622,208090,1,2014,0
mortonawsome100,4000,1,2015,1
Mortwolf,332800,1,2015,1
rossico,570,1,2014,2
76561198056590465,250900,1,2014,2
0896398616,206420,1,2014,1
0896398616,223710,1,2014,1
76561197967118917,222900,1,2015,1
76561198064711492,264200,1,2014,1
burningspoke,243870,0,2014,2
movrex,319630,1,2015,1
Moving_McTarget,50300,1,2012,0
Moving_McTarget,238090,1,2014,1
Moving_McTarget,388520,0,2015,1
MOV_NICHOLAS,244850,1,2014,1
Moyi2706,550,1,2014,1
Moyi2706,218620,1,2014,1
76561198047629421,274190,1,2014,2
mysterypancake,203810,1,2014,2
fsociety_00,252490,1,2015,1
fsociety_00,304930,1,2015,1
fsociety_00,49520,1,2015,2
76561198064358345,359050,1,2015,2
76561198043449077,105600,1,2014,2
mrjeffersontm,4000,1,2015,1
mrjeffersontm,440,1,2014,1
WILDCAT192,730,1,2015,2
76561198065420140,4000,1,2014,1
76561198065420140,220200,1,2014,2
76561198070188197,236390,1,2015,1
76561198105011167,730,1,2015,2
WhyWontSenpaiNoticeMe,550,1,2014,1
mouthtoass,730,1,2015,0
Tombuscus,233270,1,2014,2
nuclearpig22,274190,1,2015,1
Kitakats,265930,1,2014,2
Kitakats,105600,1,2013,2
moxxi2050,209000,1,2013,1
moxxi2050,213670,1,2014,2
moxxi2050,252490,0,2014,1
moxxi2050,33230,1,2013,1
moxxi2050,233130,1,2013,2
moxxi2050,225140,1,2013,1
76561198065414275,304930,1,2015,1
76561198084015139,1250,1,2013,2
76561198084015139,13210,1,2013,2
76561198084015139,11450,1,2013,1
76561198084015139,227480,1,2013,2
76561198059457068,258050,1,2014,2
Mr-Sydney,304930,1,2015,2
76561198064162552,246620,1,2014,0
76561198064162552,34330,1,2014,1
76561198064162552,203770,1,2014,1
76561198060546291,238460,1,2014,2
mrwafflessauce,440,1,2013,2
FastenedWalnut,252490,1,2014,1
FastenedWalnut,4000,1,2013,2
armeda,2600,1,2014,1
armeda,13510,1,2011,2
76561198090272909,730,1,2015,1
MrYeroc,25000,1,2015,2
itsGeeGee,247730,1,2014,0
josyco123,224540,1,2013,2
76561198038210954,70000,1,2013,2
leslam,232090,1,2015,2
76561198008532637,255710,1,2015,2
76561198008532637,48700,1,2015,1
76561198008532637,72850,1,2013,1
76561198181103730,440,1,2015,2
CDTLEGO,248820,1,2013,1
PenguinsOP,250900,1,2015,2
76561198079787848,204360,1,2015,2
t1rath,730,1,2014,2
76561198071964717,440,1,2014,2
76561198094667834,113200,1,2014,1
76561198081074389,218230,1,2015,1
76561198081074389,244850,1,2015,0
76561198049104801,204300,1,2014,1
76561198049104801,550,1,2013,2
76561198049104801,219150,1,2015,1
76561198072567851,440,1,2014,2
SPACEgamer,218230,1,2014,1
SPACEgamer,104900,1,2014,1
TheClubberLang,570,1,2014,2
TheClubberLang,440,1,2014,2
TheClubberLang,1840,1,2015,2
TheClubberLang,227700,1,2015,1
AlejoSchlogl,208090,0,2014,1
poipoiLOLOLOLOL,34330,1,2015,2
poipoiLOLOLOLOL,440,1,2014,2
CXYLV7J2YTEPIQO7POLCDA5NYE6EFWAB,440,1,2013,2
76561198040774797,200210,1,2014,0
76561198040774797,204300,1,2014,1
76561198040774797,24010,1,2014,0
76561198040774797,252530,1,2015,2
76561198040774797,209160,1,2015,1
76561198040774797,440,1,2014,1
76561198040774797,730,1,2014,0
Jarrude,261640,0,2015,1
Jarrude,206420,1,2015,2
Jarrude,49520,1,2014,2
Jarrude,240460,0,2015,0
MistaDak,291550,1,2015,1
MistaDak,730,1,2013,1
MistaDak,339800,1,2015,1
MistaDak,235600,0,2015,1
76561198092440135,440,1,2014,2
Zombiepig950,1250,1,2013,2
Zombiepig950,17410,1,2013,1
Zombiepig950,204360,1,2013,0
Zombiepig950,550,1,2012,0
Zombiepig950,105600,1,2011,1
76561198061523132,570,0,2015,2
connorlynn,10180,1,2013,2
Codstar30,25000,1,2014,2
76561198055623411,440,1,2014,1
76561198070548390,305620,1,2015,1
76561198070548390,317360,1,2015,1
76561198055938832,250320,1,2014,1
76561198090511238,205100,1,2014,2
natapongmunesai,249130,1,2014,1
76561198073226201,49520,1,2014,2
the1corp,374570,1,2015,2
Pigeater5,45740,0,2014,0
Pigeater5,212200,1,2015,0
kukluxpyro,440,1,2014,1
kukluxpyro,550,1,2014,2
70spots,214420,1,2015,2
70spots,304930,1,2014,1
MrRandomGuy,243780,1,2014,2
76561198059372017,570,1,2014,2
76561198060768791,306130,1,2015,2
76561198060768791,211820,1,2014,1
76561198060768791,72850,1,2015,1
76561198060768791,6860,1,2014,0
76561198029533323,258970,1,2014,2
76561198093834014,48700,1,2014,2
76561198093834014,440,1,2014,1
76561198093834014,250420,1,2014,2
mrthromato98,417860,0,2015,0
mrthromato98,218620,1,2014,0
mrthromato98,63380,1,2014,1
mrthromato98,271290,1,2014,2
mrthromato98,730,1,2014,2
JustLeftSteam,211820,1,2014,1
76561198103674275,243470,1,2015,2
76561198103674275,204300,1,2014,2
76561198080024214,204360,1,2014,1
76561198080024214,230410,0,2014,1
76561198080024214,202970,1,2014,1
RentedGas124,333950,1,2015,2
RentedGas124,550,1,2014,1
RentedGas124,104900,1,2014,1
RentedGas124,620,0,2014,2
RentedGas124,244850,1,2014,2
76561198048259980,250460,1,2014,1
76561198048259980,246420,1,2014,1
76561198052776159,50300,1,2014,0
76561198069479694,730,1,2014,1
DarthVegas,730,1,2014,1
DarthVegas,22330,1,2014,2
DarthVegas,72850,1,2014,2
DarthVegas,440,1,2014,1
DarthVegas,211820,1,2013,2
DarthVegas,295110,1,2015,1
76561198008105343,233130,1,2013,0
76561198045090814,264140,1,2015,2
76561198045090814,620,1,2014,2
76561198045090814,200210,0,2014,0
zacharydonnelly,326410,1,2015,1
zacharydonnelly,204300,0,2014,0
zacharydonnelly,227940,0,2014,1
76561198066699330,4560,1,2014,1
MrExecutionerQQ,730,1,2015,1
MLP_22,236390,1,2014,2
MLP_22,440,1,2014,1
76561198077530172,224260,1,2013,2
76561198077530172,209870,1,2015,2
76561198077530172,230410,1,2014,1
76561198077530172,223710,1,2013,2
76561198077530172,440,1,2013,2
76561198017212077,224760,1,2014,1
76561198017212077,250420,0,2014,0
76561198017212077,209830,1,2015,1
76561198017212077,570,1,2013,1
76561198017212077,730,1,2015,0
76561198017212077,219740,1,2014,0
76561198069324966,245130,1,2015,1
76561198069324966,251570,1,2014,2
MrModra,203750,1,2014,2
76561198029207370,273110,0,2014,2
76561198029207370,32800,1,2014,2
76561198029207370,34010,1,2014,0
76561198029207370,55230,1,2013,2
albusdunble1,730,1,2015,0
76561198066130577,72850,1,2013,2
76561198050667465,212070,0,2015,0
76561198050667465,323610,1,2015,2
76561198050667465,255710,1,2015,1
76561198050667465,301520,0,2015,1
mrooxx,200260,1,2014,1
mrooxx,230190,0,2013,2
mrooxx,48700,1,2014,1
mrooxx,221380,1,2014,2
mrooxx,570,1,2013,2
MrPresident1401,218620,1,2014,2
76561198125368693,24010,1,2015,1
76561198125368693,8190,1,2015,2
76561198074092628,304930,1,2014,1
MrSlothe,107410,1,2013,2
MrSpeedyPanda,202170,1,2014,2
MrSpeedyPanda,235460,1,2014,2
MrSpeedyPanda,20500,0,2014,1
MrSpeedyPanda,72850,1,2012,2
MrSpeedyPanda,10180,1,2012,2
MrSpeedyPanda,240,1,2012,1
MrSpeedyPanda,42700,1,2011,1
MrSpeedyPanda,440,1,2011,2
76561198040264010rr,206190,1,2014,2
76561198040264010rr,12210,1,2013,1
MrUnknownEMC,72850,1,2015,2
MrUnknownEMC,212680,1,2014,2
MrUnknownEMC,24740,0,2014,1
MrUnknownEMC,24240,1,2014,2
MrUnknownEMC,218620,1,2014,2
MrUnknownEMC,369580,1,2015,0
MrUnknownEMC,12210,1,2015,1
mrvoidlord,730,1,2015,2
Steam-Community-2002-2006,730,0,2014,1
76561198044314028,205100,1,2013,2
76561198057437285,208090,1,2014,1
Mr_1c3,234630,1,2015,2
76561198067965171,252030,0,2015,1
76561198091398351,440,1,2013,0
76561198092172350,261030,1,2015,2
AndogZAR,335330,1,2014,2
76561198065072317,206500,1,2014,0
76561198065072317,570,1,2013,1
76561198065072317,28050,1,2013,2
TheLittleBean,239820,1,2014,1
11124,218620,0,2015,1
76561198065604863,236390,1,2015,2
76561198065604863,230410,1,2015,1
76561198057755072,22380,1,2014,2
putthatthingbackwhereitcamefrom,301520,1,2014,2
76561198027169983,231160,1,2014,1
mrmullac,440,1,2014,2
mrmullac,224480,1,2014,2
mrmullac,4000,1,2013,2
mulligan6,730,1,2015,2
76561198072264331,550,1,2013,1
76561198091203454,332500,0,2015,1
76561198091203454,10090,0,2015,1
76561197990505840,730,1,2015,1
feedhimmungo,107410,1,2015,1
76561198064111719,272510,1,2015,2
76561198071374270,730,1,2015,2
murasamehd,730,1,2015,2
muritheburitto,261640,1,2014,1
Murkeeeee,346900,1,2015,2
equinox97,239030,1,2013,2
equinox97,4000,1,2013,2
spadesace007,388090,1,2015,2
muskieratboi,39150,1,2014,2
muskieratboi,238210,1,2014,1
muskieratboi,249680,1,2014,2
mustangjoel,440,1,2014,2
mutanterex22,242050,1,2014,2
mutanterex22,10090,1,2013,1
mutanterex22,72850,1,2014,1
mutanterex22,33230,1,2014,1
mutanterex22,221100,1,2014,1
Itsismynature,346110,1,2015,2
Itsismynature,252490,0,2015,2
Itsismynature,299860,1,2014,1
Itsismynature,321360,1,2014,1
76561198143242417,246900,1,2014,1
76561198035705957,32800,1,2014,1
76561198035705957,8870,1,2014,2
pouyf,388520,0,2015,2
pouyf,333600,1,2015,0
pouyf,383080,1,2015,2
pouyf,39000,1,2015,1
pouyf,440,0,2015,2
pouyf,730,0,2015,0
marijuwenis,234710,1,2014,1
juuhcsr,218620,1,2015,1
76561198059584945,730,0,2015,0
lollipopwarrior,730,1,2014,1
lollipopwarrior,221100,1,2014,2
OHDAYUMMAHNIGGA,304930,1,2015,2
OHDAYUMMAHNIGGA,440,1,2014,2
OHDAYUMMAHNIGGA,570,1,2014,1
76561198162228357,63380,1,2015,2
76561198048922022,34900,1,2014,1
76561198048922022,70000,1,2013,2
GlitterMissile,301520,1,2015,2
mycar11,105600,1,2015,2
mycar11,207140,1,2014,2
mycar11,391540,1,2015,2
76561198043946184,3920,1,2014,2
MySmilie,313340,1,2015,2
MySmilie,115110,1,2014,2
Mystance,440,1,2014,2
mysterd,208650,1,2015,2
mysterd,22370,1,2011,1
mysterd,40390,1,2012,1
mysterd,57900,1,2011,2
mysterd,232430,1,2014,1
mysterd,233290,1,2014,1
bunny123,208580,1,2013,2
ITS_COHN_JENA,301520,1,2014,2
ITS_COHN_JENA,224260,1,2013,1
esema1234,4000,0,2015,1
esema1234,51100,0,2015,0
esema1234,224260,1,2014,0
MysticalMrCool,8870,1,2014,1
MysticalMrCool,94400,1,2014,1
MysticRayn,218620,1,2014,2
MysticRayn,72850,1,2013,2
76561198148674853,730,1,2014,1
MythicalMango,200210,1,2014,1
76561198081422504,301520,1,2014,2
Iammin,218620,1,2014,1
Iammin,440,1,2014,1
WaliDreW,730,1,2013,2
WaliDreW,570,1,2013,1
nicaoooo,730,1,2015,1
nnotzsb,2400,1,2013,0
76561198088931923,440,1,2015,1
76561198088931923,209000,1,2014,1
n00bmobile,17390,1,2015,1
n00bmobile,218620,0,2015,1
n00bmobile,264710,1,2015,1
n00bmobile,221100,1,2014,0
n00bmobile,271590,1,2015,2
n00bmobile,12210,1,2014,1
xychome,218620,0,2015,1
xychome,40800,1,2013,1
xychome,2270,1,2012,1
xychome,15620,1,2012,1
xychome,420,1,2011,1
xychome,550,1,2011,1
76561198048227297,730,1,2015,0
76561198048227297,307880,1,2015,2
76561198048227297,107410,1,2015,2
76561198048227297,236850,0,2015,2
76561198048227297,200510,1,2015,0
Sickojosh,4000,1,2013,2
76561198058986434,295110,1,2015,1
76561198058986434,349700,0,2015,1
76561198058986434,224260,1,2015,1
NakinhaXapa,223710,1,2013,1
76561198083502691,239220,1,2014,2
76561198079931414,35450,0,2015,1
76561198079931414,72850,1,2015,1
76561198061777322,216250,1,2014,2
76561198040305315,330830,1,2015,1
76561198040305315,70400,1,2014,2
supersneaklord,207230,1,2014,2
76561198080697574,268670,1,2014,1
76561198080697574,224600,0,2015,1
76561198080697574,236430,1,2014,1
76561198080697574,219990,1,2013,1
76561198089699297,224260,1,2014,2
Nanananaaa,271290,1,2014,2
Nanananaaa,230410,1,2014,1
Nanananaaa,237310,1,2014,0
Nanananaaa,204340,1,2014,1
Nanananaaa,266010,1,2014,0
76561198092215337,242760,1,2014,2
76561198059715439,218060,1,2015,1
76561198059715439,253710,0,2014,0
76561198059715439,63710,1,2015,1
76561198059715439,1510,1,2015,1
76561198059715439,223710,1,2014,1
76561198059715439,105600,1,2014,0
76561198059715439,304930,1,2014,2
76561198059715439,246700,1,2014,1
76561198059715439,204300,1,2014,0
76561198059715439,218230,1,2014,2
76561198057762830,261820,1,2014,2
76561198115750015,8930,1,2014,2
76561198115750015,10680,1,2015,1
76561198115750015,17390,1,2015,2
76561198115750015,3170,1,2015,2
76561198115750015,202970,1,2014,2
76561198043226584,105600,1,2015,1
76561198089007932,73220,1,2014,2
76561198089007932,34030,1,2014,2
Nardiastorm,218620,1,2014,2
HA5,48700,1,2014,1
HA5,221100,1,2014,1
HA5,211420,1,2014,1
HA5,42160,1,2013,1
Navezinho,4000,1,2014,1
Narwh4l,301520,1,2014,2
Narwh4l,250900,1,2015,2
Narwh4l,227940,1,2015,1
Narwh4l,236390,1,2015,1
Narwh4l,298630,1,2015,2
Narwh4l,17410,1,2014,2
brunolopez67,12120,1,2014,1
brunolopez67,550,1,2015,2
brunolopez67,48190,0,2015,0
brunolopez67,70,1,2015,1
brunolopez67,440,1,2015,1
brunolopez67,12110,1,2015,1
TrippedSociety,259800,1,2014,0
TrippedSociety,33670,1,2015,2
TrippedSociety,200510,1,2013,2
ggaviation,220,1,2013,0
ggaviation,22380,1,2015,2
Nataszz,274940,1,2015,2
Nataszz,243870,0,2015,1
Nataszz,413850,1,2015,2
Nataszz,730,1,2015,2
76561198075329557,440,1,2015,2
legendofnatendo,221640,1,2014,2
nateprofile,271290,0,2014,1
76561198026256524,730,1,2015,2
76561198026256524,239140,1,2015,0
76561198026256524,55150,1,2011,1
yomamaishere,242760,1,2014,2
yomamaishere,236510,0,2014,1
yomamaishere,232750,1,2014,1
NathanJGaming,248820,1,2013,0
speedyy,252490,1,2014,1
speedyy,730,1,2012,2
speedyy,440,1,2012,2
76561198074506980,730,1,2013,1
76561198078562678,107410,1,2015,2
76561198078562678,301520,1,2015,2
76561198078562678,550,1,2013,2
76561198083758144,255710,1,2015,1
