id,user_id,item_id,title,developer,release_date,price,recommend,year_posted,sentiment_analysis,playtime_forever
4_5C12U13244450,4_5C12U13,244450,Men of War: Assault Squad 2,Digitalmindsoft,2014.0,29.99,1,2014,0,8653
4_5C12U13313120,4_5C12U13,313120,Stranded Deep,Beam Team Games,2015.0,14.99,1,2015,1,259
76561198008063702233270,76561198008063702,233270,Far Cry 3 - Blood Dragon,Ubisoft Montreal,2013.0,14.99,1,2014,2,564
constantine1550,constantine1,550,Left 4 Dead 2,Valve,2009.0,19.99,1,2013,1,79629
76561198025911915212500,76561198025911915,212500,The Lord of the Rings Online™,"Standing Stone Games, LLC",2012.0,0.0,1,2014,2,3858
CookedTuna4000,CookedTuna,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2015,1,27718
CookedTuna38210,CookedTuna,38210,Roogoo,Spidermonk Entertainment,2009.0,1.99,1,2015,1,17
CookedTuna235070,CookedTuna,235070,Bad Bots,Point Five Projects,2013.0,4.99,0,2015,1,23
CookedTuna245170,CookedTuna,245170,Skullgirls,Lab Zero Games,2013.0,9.99,1,2015,1,2534
CookedTuna273110,CookedTuna,273110,Counter-Strike Nexon: Zombies,Nexon,2014.0,0.0,0,2015,1,9
CookedTuna227940,CookedTuna,227940,Heroes &amp; Generals,Reto-Moto,2016.0,0.0,1,2015,2,849
420slender250900,420slender,250900,The Binding of Isaac: Rebirth,"Nicalis, Inc.",2014.0,14.99,1,2015,1,29285
7656119805924313499900,76561198059243134,99900,Spiral Knights,Grey Havens,2011.0,0.0,1,2013,1,2631
765611979784214386860,76561197978421438,6860,Hitman: Blood Money,Io-Interactive A/S,2006.0,8.99,1,2013,2,408
7656119797842143817410,76561197978421438,17410,Mirror's Edge™,DICE,2009.0,19.99,1,2012,1,548
765611979784214387830,76561197978421438,7830,Men of War™,Best Way,2009.0,4.99,1,2012,2,900
7656119797842143857300,76561197978421438,57300,Amnesia: The Dark Descent,Frictional Games,2010.0,19.99,1,2012,1,611
765611979784214387860,76561197978421438,7860,NecroVision,The Farm 51,2009.0,4.99,1,2013,2,88
76561197978421438233270,76561197978421438,233270,Far Cry 3 - Blood Dragon,Ubisoft Montreal,2013.0,14.99,1,2013,1,806
76561197978421438242760,76561197978421438,242760,The Forest,Endnight Games Ltd,2014.0,14.99,1,2014,2,909
Rattyson620,Rattyson,620,Portal 2,Valve,2011.0,19.99,1,2014,0,203
Rattyson730,Rattyson,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,2,60920
cooldbzsaiyan252950,cooldbzsaiyan,252950,Rocket League®,"Psyonix, Inc.",2015.0,19.99,1,2015,0,11287
76561198079211507227300,76561198079211507,227300,Euro Truck Simulator 2,SCS Software,2013.0,19.99,1,2015,2,1660
7656119803739622732500,76561198037396227,32500,STAR WARS™: The Force Unleashed™ II,Aspyr Studios,2010.0,19.99,1,2011,2,2483
coolman134270,coolman1342,70,Half-Life,Valve,1998.0,9.99,1,2011,2,696
765611980633617624000,76561198063361762,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,1,32690
76561198063361762234710,76561198063361762,234710,Poker Night 2,Telltale Games,2013.0,4.99,1,2014,1,1015
coopZ_official238320,coopZ_official,238320,Outlast,Red Barrels,2013.0,19.99,1,2014,2,187
ashnike730,ashnike,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,1,89306
76561198080454250208090,76561198080454250,208090,Loadout,Edge of Reality,2014.0,0.0,1,2014,1,149
coreyaus33930,coreyaus,33930,Arma 2: Operation Arrowhead,Bohemia Interactive,2010.0,19.99,1,2015,1,9095
coreyaus252490,coreyaus,252490,Rust,Facepunch Studios,2013.0,19.99,1,2013,2,13714
coreyaus285310,coreyaus,285310,RollerCoaster Tycoon®: Deluxe,Chris Sawyer Productions,1999.0,5.99,1,2015,2,722
coreyaus730,coreyaus,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,3848
tastydUck224540,tastydUck,224540,Ace of Spades: Battle Builder,Jagex Limited,2012.0,14.99,0,2013,0,611
76561198088000520730,76561198088000520,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,1,45353
legendaneo4000,legendaneo,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,2,37431
legendaneo10500,legendaneo,10500,Empire: Total War™,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2009.0,19.99,1,2015,1,274
legendaneo105600,legendaneo,105600,Terraria,Re-Logic,2011.0,9.99,1,2014,2,94
legendaneo231430,legendaneo,231430,Company of Heroes 2,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,19.99,1,2014,1,10816
legendaneo214950,legendaneo,214950,Total War™: ROME II - Emperor Edition,Creative Assembly,2013.0,59.95,1,2014,0,8895
Hydroflame564209870,Hydroflame564,209870,Blacklight: Retribution,Hardsuit Labs,2012.0,0.0,1,2015,2,5649
Hydroflame564239660,Hydroflame564,239660,Soldier Front 2,Dragonfly,2013.0,0.0,1,2015,1,1426
CorsairCrossley105600,CorsairCrossley,105600,Terraria,Re-Logic,2011.0,9.99,1,2015,2,7550
ninjamonkey9014000,ninjamonkey901,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,1,3494
76561198056239313220240,76561198056239313,220240,Far Cry 3,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012.0,19.99,1,2014,0,7434
76561198056239313205100,76561198056239313,205100,Dishonored,Arkane Studios,2012.0,9.99,1,2014,2,1830
wooownoluck730,wooownoluck,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,2,39633
76561198078975876224540,76561198078975876,224540,Ace of Spades: Battle Builder,Jagex Limited,2012.0,14.99,1,2013,1,1490
76561198026008283105600,76561198026008283,105600,Terraria,Re-Logic,2011.0,9.99,1,2014,0,174675
76561198026008283318530,76561198026008283,318530,Wings of Vi,Grynsoft,2014.0,14.99,1,2015,1,6388
76561198069644041218230,76561198069644041,218230,PlanetSide 2,Daybreak Game Company,2012.0,0.0,1,2013,1,4004
76561197960467275230410,76561197960467275,230410,Warframe,Digital Extremes,2013.0,0.0,1,2014,1,111446
76561197960467275304930,76561197960467275,304930,Unturned,Smartly Dressed Games,2017.0,0.0,1,2014,2,1404
765611980509363928930,76561198050936392,8930,Sid Meier's Civilization® V,"Firaxis Games,Aspyr (Mac, Linux)",2010.0,29.99,1,2014,2,1572
CowOnWeed220,CowOnWeed,220,Half-Life 2,Valve,2004.0,9.99,1,2015,1,814
CowOnWeed2270,CowOnWeed,2270,Wolfenstein 3D,id Software,1994.0,4.99,1,2015,2,15
CowOnWeed65800,CowOnWeed,65800,Dungeon Defenders,Trendy Entertainment,2011.0,14.99,1,2015,0,708
CowOnWeed99900,CowOnWeed,99900,Spiral Knights,Grey Havens,2011.0,0.0,0,2014,2,95
CowOnWeed218230,CowOnWeed,218230,PlanetSide 2,Daybreak Game Company,2012.0,0.0,1,2013,2,35
CowOnWeed221100,CowOnWeed,221100,DayZ,Bohemia Interactive,2013.0,34.99,1,2015,2,3480
CowOnWeed346900,CowOnWeed,346900,AdVenture Capitalist,Hyper Hippo Games,2015.0,0.0,1,2015,1,188
ANUUCHEEKIBREEKIUVDAMKI550,ANUUCHEEKIBREEKIUVDAMKI,550,Left 4 Dead 2,Valve,2009.0,19.99,1,2014,2,12400
ANUUCHEEKIBREEKIUVDAMKI42700,ANUUCHEEKIBREEKIUVDAMKI,42700,Call of Duty®: Black Ops,Treyarch,2010.0,39.99,1,2015,2,3287
ANUUCHEEKIBREEKIUVDAMKI304930,ANUUCHEEKIBREEKIUVDAMKI,304930,Unturned,Smartly Dressed Games,2017.0,0.0,1,2014,2,2624
ANUUCHEEKIBREEKIUVDAMKI227940,ANUUCHEEKIBREEKIUVDAMKI,227940,Heroes &amp; Generals,Reto-Moto,2016.0,0.0,1,2015,2,9196
KyrSpeedy236110,KyrSpeedy,236110,Dungeon Defenders II,Trendy Entertainment,2017.0,0.0,1,2015,2,3448
KyrSpeedy369580,KyrSpeedy,369580,NotGTAV,NotGames,2015.0,2.99,1,2015,1,20
Cyber_Z0212680,Cyber_Z0,212680,FTL: Faster Than Light,Subset Games,2012.0,9.99,1,2015,2,4149
Cyber_Z0417860,Cyber_Z0,417860,Emily is Away,Kyle Seeley,2015.0,0.0,1,2015,0,47
76561198090542837313120,76561198090542837,313120,Stranded Deep,Beam Team Games,2015.0,14.99,1,2015,2,846
765611980571304384000,76561198057130438,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2015,1,15302
CptDeadfire105600,CptDeadfire,105600,Terraria,Re-Logic,2011.0,9.99,1,2013,1,24801
76561198059789255200210,76561198059789255,200210,Realm of the Mad God,Wild Shadow Studios,2012.0,0.0,1,2014,2,308
76561198059789255304930,76561198059789255,304930,Unturned,Smartly Dressed Games,2017.0,0.0,1,2014,2,1646
Crackleking76300,Crackleking76,300,Day of Defeat: Source,Valve,2010.0,9.99,1,2012,2,60
Crackleking764000,Crackleking76,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2012,2,15619
Crackleking7622300,Crackleking76,22300,Fallout 3,Bethesda Game Studios,2008.0,9.99,1,2013,2,6180
Crackleking7696800,Crackleking76,96800,Nexuiz,IllFonic,2012.0,9.99,1,2013,2,16
Crackleking761250,Crackleking76,1250,Killing Floor,Tripwire Interactive,2009.0,19.99,1,2013,1,252
crappycrap221640,crappycrap,221640,Super Hexagon,Terry Cavanagh,2012.0,2.99,1,2014,0,115
7656119802547575319900,76561198025475753,19900,Far Cry® 2: Fortune's Edition,Ubisoft Montreal,2008.0,9.99,1,2015,1,1244
7656119802547575341500,76561198025475753,41500,Torchlight,Runic Games,2009.0,14.99,1,2012,2,733
76561198025475753730,76561198025475753,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,10092
76561198025475753211820,76561198025475753,211820,Starbound,Chucklefish,2016.0,14.99,1,2015,2,6295
Crashersupreme730,Crashersupreme,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,0,51312
Crashersupreme202970,Crashersupreme,202970,Call of Duty®: Black Ops II,Treyarch,2012.0,59.99,0,2014,1,425
Crashersupreme271590,Crashersupreme,271590,Grand Theft Auto V,Rockstar North,2015.0,39.99,1,2015,2,10028
Crashersupreme311210,Crashersupreme,311210,Call of Duty®: Black Ops III,Treyarch,2015.0,59.99,1,2015,1,12421
homieknight99730,homieknight99,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,1,13234
76561198040345799730,76561198040345799,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,1,20207
76561198091733633730,76561198091733633,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,1,42767
Evan950241600,Evan950,241600,Rogue Legacy,Cellar Door Games,2013.0,14.99,1,2014,1,1237
76561198101738657278970,76561198101738657,278970,Digger Online,DiggerWorld Ltd.,2015.0,9.99,0,2015,1,23
iliakitmail304930,iliakitmail,304930,Unturned,Smartly Dressed Games,2017.0,0.0,0,2015,1,101
crcorrigan200210,crcorrigan,200210,Realm of the Mad God,Wild Shadow Studios,2012.0,0.0,1,2012,2,460
ourlordgaben105600,ourlordgaben,105600,Terraria,Re-Logic,2011.0,9.99,1,2015,1,7419
ourlordgaben730,ourlordgaben,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,0,17558
ourlordgaben233720,ourlordgaben,233720,Surgeon Simulator,Bossa Studios,2013.0,9.99,1,2014,1,190
765611979962625014000,76561197996262501,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,1,11990
76561197996262501242760,76561197996262501,242760,The Forest,Endnight Games Ltd,2014.0,14.99,1,2014,2,359
76561197996262501205100,76561197996262501,205100,Dishonored,Arkane Studios,2012.0,9.99,1,2014,0,647
crevatian108710,crevatian,108710,Alan Wake,Remedy Entertainment,2012.0,9.99,1,2013,2,335
76561198073897919105600,76561198073897919,105600,Terraria,Re-Logic,2011.0,9.99,1,2014,2,15991
76561198073897919200710,76561198073897919,200710,Torchlight II,Runic Games,2012.0,19.99,1,2015,1,314
crisanevie227300,crisanevie,227300,Euro Truck Simulator 2,SCS Software,2013.0,19.99,1,2014,1,49328
76561198226946500730,76561198226946500,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,1208
CriticalTiming207610,CriticalTiming,207610,The Walking Dead,Telltale Games,2012.0,24.99,1,2014,2,1258
CriticalTiming223470,CriticalTiming,223470,POSTAL 2,Running With Scissors,2003.0,9.99,1,2014,0,509
CriticalTiming221640,CriticalTiming,221640,Super Hexagon,Terry Cavanagh,2012.0,2.99,1,2013,0,530
CriticalTiming233720,CriticalTiming,233720,Surgeon Simulator,Bossa Studios,2013.0,9.99,1,2013,1,1168
CriticalTiming550,CriticalTiming,550,Left 4 Dead 2,Valve,2009.0,19.99,1,2014,2,2854
76561198068952127209870,76561198068952127,209870,Blacklight: Retribution,Hardsuit Labs,2012.0,0.0,1,2013,2,6454
Corvus_bellator4000,Corvus_bellator,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,2,353
CRUBIK19303390,CRUBIK19,303390,Dead Bits,Microblast Games,2014.0,0.99,1,2014,1,15
KaptainPlayz730,KaptainPlayz,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,1,26277
crnza232910,crnza,232910,TrackMania² Stadium,Nadeo,2013.0,9.99,1,2013,1,15221
crnza228380,crnza,228380,Next Car Game: Wreckfest,Bugbear,2014.0,39.99,1,2014,2,552
chromixprowl230410,chromixprowl,230410,Warframe,Digital Extremes,2013.0,0.0,1,2015,2,77948
chromixprowl291550,chromixprowl,291550,Brawlhalla,Blue Mammoth Games,2017.0,0.0,1,2015,0,484
chromixprowl417860,chromixprowl,417860,Emily is Away,Kyle Seeley,2015.0,0.0,1,2015,1,39
HeartDawn730,HeartDawn,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,337
th14f730,th14f,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,77038
crystallinevoid70400,crystallinevoid,70400,Recettear: An Item Shop's Tale,EasyGameStation,2010.0,19.99,1,2015,0,6311
crystallinevoid261180,crystallinevoid,261180,Lethal League,Team Reptile,2014.0,13.99,1,2014,0,676
76561198023152575245170,76561198023152575,245170,Skullgirls,Lab Zero Games,2013.0,9.99,1,2014,2,2714
76561198023152575260230,76561198023152575,260230,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,Ubisoft Montpellier,2014.0,14.99,1,2014,2,463
76561198023152575305620,76561198023152575,305620,The Long Dark,Hinterland Studio Inc.,2017.0,34.99,1,2015,0,623
OptioMajoris3920,OptioMajoris,3920,Sid Meier's Pirates!,Firaxis Games,2005.0,9.99,1,2015,1,744
OptioMajoris202200,OptioMajoris,202200,Galactic Civilizations® II: Ultimate Edition,Stardock Entertainment,2011.0,19.99,1,2013,2,1895
OptioMajoris219640,OptioMajoris,219640,Chivalry: Medieval Warfare,Torn Banner Studios,2012.0,24.99,1,2013,2,3922
OptioMajoris214950,OptioMajoris,214950,Total War™: ROME II - Emperor Edition,Creative Assembly,2013.0,59.95,1,2013,1,103064
OptioMajoris377160,OptioMajoris,377160,Fallout 4,Bethesda Game Studios,2015.0,29.99,1,2015,2,8704
OptioMajoris348470,OptioMajoris,348470,SAMURAI WARRIORS 4-II,"KOEI TECMO GAMES CO., LTD.",2015.0,49.99,1,2015,2,4647
76561198046046184730,76561198046046184,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,64615
765611980765839904000,76561198076583990,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,1,19793
76561198076583990346110,76561198076583990,346110,ARK: Survival Evolved,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0,59.99,1,2015,1,17456
765611980757384094000,76561198075738409,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2015,1,28183
76561198075738409550,76561198075738409,550,Left 4 Dead 2,Valve,2009.0,19.99,1,2015,2,613
76561198075738409219640,76561198075738409,219640,Chivalry: Medieval Warfare,Torn Banner Studios,2012.0,24.99,1,2015,2,1307
76561198075738409224540,76561198075738409,224540,Ace of Spades: Battle Builder,Jagex Limited,2012.0,14.99,1,2015,0,1454
765611980757384098190,76561198075738409,8190,Just Cause 2,Avalanche Studios,2010.0,14.99,1,2015,1,1604
76561197970972400730,76561197970972400,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,1,10583
76561197970972400258970,76561197970972400,258970,Gauntlet™ Slayer Edition,Arrowhead Game Studios,2014.0,19.99,1,2014,1,245
7656119797097240025700,76561197970972400,25700,Madballs in Babo:Invasion,Playbrains,2009.0,4.99,0,2015,1,12
76561197970972400219990,76561197970972400,219990,Grim Dawn,Crate Entertainment,2016.0,24.99,1,2015,1,2902
76561197970972400314150,76561197970972400,314150,Double Dragon Trilogy,DotEmu,2015.0,5.99,1,2015,1,40
comin4datbooty205910,comin4datbooty,205910,Tiny and Big: Grandpa's Leftovers,Black Pants Studio,2012.0,9.99,1,2014,0,172
comin4datbooty221260,comin4datbooty,221260,Little Inferno,Tomorrow Corporation,2012.0,9.99,1,2015,2,312
comin4datbooty315430,comin4datbooty,315430,Polarity,Bluebutton Games,2014.0,12.99,1,2015,2,55
comin4datbooty354140,comin4datbooty,354140,Five Nights at Freddy's 3,Scott Cawthon,2015.0,7.99,0,2015,0,15
comin4datbooty417860,comin4datbooty,417860,Emily is Away,Kyle Seeley,2015.0,0.0,1,2015,1,49
76561198106988051304930,76561198106988051,304930,Unturned,Smartly Dressed Games,2017.0,0.0,1,2014,1,643
76561198065340769550,76561198065340769,550,Left 4 Dead 2,Valve,2009.0,19.99,1,2012,1,3297
7656119806534076949520,76561198065340769,49520,Borderlands 2,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0,19.99,1,2015,1,1157
76561198065340769271590,76561198065340769,271590,Grand Theft Auto V,Rockstar North,2015.0,39.99,0,2015,1,10684
76561198065340769227940,76561198065340769,227940,Heroes &amp; Generals,Reto-Moto,2016.0,0.0,1,2014,2,2775
76561198098816605105600,76561198098816605,105600,Terraria,Re-Logic,2011.0,9.99,1,2014,2,1449
curlybob61949600,curlybob619,49600,Beat Hazard,Cold Beam Games,2010.0,9.99,1,2014,2,717
cuseofthekin206440,cuseofthekin,206440,To the Moon,Freebird Games,2011.0,9.99,1,2015,2,409
cuseofthekin236090,cuseofthekin,236090,Dust: An Elysian Tail,Humble Hearts LLC,2013.0,14.99,1,2015,2,713
cuseofthekin251990,cuseofthekin,251990,Long Live The Queen,Hanako Games,2013.0,9.99,1,2014,1,191
cuseofthekin417860,cuseofthekin,417860,Emily is Away,Kyle Seeley,2015.0,0.0,1,2015,1,133
mocebunny250900,mocebunny,250900,The Binding of Isaac: Rebirth,"Nicalis, Inc.",2014.0,14.99,1,2015,0,6091
76561198073587958242720,76561198073587958,242720,GunZ 2: The Second Duel,"Masangsoft, Inc.",2014.0,0.0,1,2014,2,1689
76561198073587958301520,76561198073587958,301520,Robocraft,Freejam,2017.0,0.0,1,2015,2,1030
johnvu34000,johnvu3,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,1,38140
johnvu3359050,johnvu3,359050,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,marbenx,2015.0,0.99,1,2015,0,219151
CuzySato417860,CuzySato,417860,Emily is Away,Kyle Seeley,2015.0,0.0,1,2015,1,59
cyckath9480,cyckath,9480,Saints Row 2,Volition,2009.0,9.99,1,2011,1,1756
cyckath32440,cyckath,32440,LEGO® Star Wars™ - The Complete Saga,"Traveller's Tales,Feral Interactive (Mac)",2009.0,19.99,1,2011,1,1484
cyckath110800,cyckath,110800,L.A. Noire,"Team Bondi,Rockstar Leeds",2011.0,19.99,1,2012,0,3505
cyckath249130,cyckath,249130,LEGO® Marvel™ Super Heroes,Traveller's Tales,2013.0,19.99,1,2013,2,6461
7656119804965098935450,76561198049650989,35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Tripwire Interactive,2011.0,19.99,1,2014,1,3359
76561198029821531230410,76561198029821531,230410,Warframe,Digital Extremes,2013.0,0.0,1,2015,1,291
76561198086857424304050,76561198086857424,304050,Trove,Trion Worlds,2015.0,0.0,0,2015,1,2524
76561198086857424730,76561198086857424,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,0,2015,0,12217
76561198029104153108600,76561198029104153,108600,Project Zomboid,The Indie Stone,2013.0,14.99,1,2014,0,555
76561198029104153211820,76561198029104153,211820,Starbound,Chucklefish,2016.0,14.99,1,2013,0,2208
D3LTAS-L1GHT234710,D3LTAS-L1GHT,234710,Poker Night 2,Telltale Games,2013.0,4.99,0,2015,0,292
D3LTAS-L1GHT304930,D3LTAS-L1GHT,304930,Unturned,Smartly Dressed Games,2017.0,0.0,1,2014,1,1551
D3LTAS-L1GHT356670,D3LTAS-L1GHT,356670,Spooky's Jump Scare Mansion,Lag Studios,2015.0,0.0,1,2015,0,82
EthanDennisMcKormick550,EthanDennisMcKormick,550,Left 4 Dead 2,Valve,2009.0,19.99,1,2014,2,62278
Darell3730,Darell3,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,2,38387
Darell3107410,Darell3,107410,Arma 3,Bohemia Interactive,2013.0,39.99,0,2014,1,4434
Image_Nation230410,Image_Nation,230410,Warframe,Digital Extremes,2013.0,0.0,1,2015,2,24531
76561197972180709301910,76561197972180709,301910,Saints Row: Gat out of Hell,"Deep Silver Volition,High Voltage Software",2015.0,14.99,1,2015,0,832
DABOSSalreadytaken730,DABOSSalreadytaken,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,1,39994
BrahJimbo300,BrahJimbo,300,Day of Defeat: Source,Valve,2010.0,9.99,1,2013,2,495
BrahJimbo4000,BrahJimbo,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2013,2,9284
BrahJimbo550,BrahJimbo,550,Left 4 Dead 2,Valve,2009.0,19.99,1,2012,2,2222
BrahJimbo33930,BrahJimbo,33930,Arma 2: Operation Arrowhead,Bohemia Interactive,2010.0,19.99,1,2013,2,12669
BrahJimbo207610,BrahJimbo,207610,The Walking Dead,Telltale Games,2012.0,24.99,1,2012,2,1136
BrahJimbo231430,BrahJimbo,231430,Company of Heroes 2,"Relic Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",2013.0,19.99,1,2013,2,6892
BrahJimbo221100,BrahJimbo,221100,DayZ,Bohemia Interactive,2013.0,34.99,1,2014,2,4434
